ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
NadEb	37	40	0	  926.43	  287.75	513	570	  638.69	514	354
NadEb	38	2	0	 1082.79	  251.00	507	568	  831.79	509	360
NadEb	39	20	0	 1075.22	  293.47	507	568	  781.75	509	361
NadEb	40	33	0	 1058.19	  202.19	512	570	  855.99	511	357
NadEb	41	10	0	 1126.16	  382.31	515	570	  743.85	512	361
NadEb	42	37	0	 1095.71	  286.19	517	566	  809.53	512	351
NadEb	43	5	0	 1312.72	  330.67	518	567	  982.05	510	357
NadEb	44	30	0	 1202.29	  314.20	513	568	  888.10	511	360
NadEb	45	44	0	 1224.07	  407.65	511	568	  816.42	507	359
NadEb	46	47	0	 1389.11	  509.05	503	565	  880.06	503	362
NadEb	47	42	0	 1117.24	  317.98	513	569	  799.27	509	357
NadEb	48	1	0	  989.83	  292.62	520	569	  697.20	507	358
NadEb	49	13	0	 1011.07	  347.22	512	565	  663.85	516	355
NadEb	50	29	0	 1353.59	  369.53	515	564	  984.06	506	360
NadEb	51	24	0	 1140.42	  363.11	512	563	  777.31	508	356
NadEb	52	22	0	 1262.56	  350.30	510	564	  912.26	513	363
NadEb	53	7	0	  929.37	  321.14	513	570	  608.23	505	364
NadEb	54	46	0	  701.43	  117.20	511	567	  584.23	510	355
NadEb	55	35	0	 1401.78	  417.45	513	562	  984.33	512	359
NadEb	56	23	0	 1061.53	  333.92	512	568	  727.61	506	357
NadEb	57	45	0	  901.73	  237.88	510	567	  663.85	508	361
NadEb	58	23	0	  857.70	  266.50	514	568	  591.19	508	361
NadEb	59	38	0	  888.15	  223.08	509	567	  665.07	507	355
NadEb	60	19	0	  972.68	  181.74	505	569	  790.94	515	358
NadEb	61	38	0	  950.34	  287.72	511	564	  662.63	513	356
NadEb	62	6	0	 1169.37	  384.93	579	563	  784.45	507	360
NadEb	63	35	0	 1138.17	  313.07	513	565	  825.09	510	355
NadEb	64	28	0	 1172.67	  411.38	504	562	  761.29	502	360
NadEb	65	8	0	 1180.36	  317.05	479	570	  863.31	507	362
NadEb	66	13	0	 1148.48	  395.33	523	566	  753.15	514	361
NadEb	67	25	0	 1061.96	  357.93	507	565	  704.03	505	361
NadEb	68	3	0	 1089.40	  210.61	508	570	  878.80	502	357
NadEb	69	27	0	 1045.56	  389.07	522	558	  656.49	506	359
NadEb	70	15	0	 1202.90	  434.83	499	562	  768.07	511	363
NadEb	71	30	0	 1114.34	  530.22	522	563	  584.12	507	359
NadEb	72	27	0	 1161.92	  165.69	512	570	  996.23	509	357
NadEb	73	34	0	  887.37	  200.11	510	566	  687.26	509	356
NadEb	74	1	0	 1194.95	  498.79	506	566	  696.16	503	358
NadEb	75	6	0	  731.24	   58.40	505	570	  672.84	507	365
NadEb	76	41	0	 1125.45	  278.38	523	570	  847.07	495	357
NadEb	77	37	0	 1215.91	    0.78	511	570	 1215.13	516	358
NadEb	78	18	1	 1475.23	  311.14	508	566	 1164.09	0	0
NadEb	79	43	0	 1221.32	  461.54	525	567	  759.78	510	359
NadEb	80	36	0	 1459.35	  372.32	512	567	 1087.03	512	355
NadEb	81	21	0	 1320.32	  375.53	512	565	  944.79	516	353
NadEb	82	7	0	 1010.12	  273.61	509	570	  736.51	510	360
NadEb	83	12	0	 1216.46	  536.44	514	564	  680.02	510	354
NadEb	84	40	0	  999.99	  336.36	513	567	  663.63	511	355
NadEb	85	18	0	  949.77	  254.51	513	570	  695.26	503	354
NadEb	86	20	0	  959.83	  262.77	511	564	  697.05	509	354
NadEb	87	11	0	 1064.89	  209.05	509	570	  855.84	515	355
NadEb	88	3	0	  941.41	  284.62	513	566	  656.79	502	355
NadEb	89	43	0	 1262.89	  383.98	522	564	  878.91	500	359
NadEb	90	29	0	 1084.67	  292.77	515	569	  791.91	507	358
NadEb	91	31	0	  967.38	  208.95	525	568	  758.44	503	358
NadEb	92	39	0	 1216.01	  528.20	510	564	  687.81	512	359
NadEb	93	15	0	  992.44	  416.56	515	565	  575.88	517	357
NadEb	94	46	0	  943.37	  367.70	511	569	  575.67	510	354
NadEb	95	22	0	 1441.90	  427.37	513	570	 1014.54	511	359
NadEb	96	32	0	 1038.62	  310.99	506	565	  727.64	507	356
